Time,ForecastingTime,AirPressure,Temperature,Humidity,WindSpeed100m,WindSpeed10m,WindDirectionZonal,WindDirectionMeridional,PowerGeneration
0000-01-02 05:00:00,29,0.616090345239327,0.319730873200896,0.948206185543454,0.445861861057147,0.418416281343378,0.999340468566773,0.525672978571061,0.17
0000-01-02 06:00:00,30,0.63093852251373,0.326484661651139,0.952944373035808,0.432412872061836,0.412771510442168,0.999936789306335,0.492049385335185,0.154545454545455
0000-01-02 07:00:00,31,0.653079748516342,0.331433771029683,0.955642842148187,0.45529071020303,0.450478652008952,0.999878945431947,0.488997932358856,0.141515151515152
0000-01-02 08:00:00,32,0.675220974518949,0.336382880408226,0.958341311260565,0.478168548344225,0.488185793575735,0.999802476643481,0.48594688930677,0.16969696969697
0000-01-02 09:00:00,33,0.697362200521561,0.341331989786769,0.961039780372944,0.501046386485419,0.525892935142519,0.999707385790073,0.482896369857258,0.11969696969697
0000-01-02 10:00:00,34,0.710140850957355,0.353551052397368,0.90168442304688,0.492241028127191,0.51849007881129,0.998803438850391,0.465429276697516,0.114848484848485
0000-01-02 11:00:00,35,0.722919501393148,0.365770115007965,0.842329065720815,0.483435669768963,0.51108722248006,0.997289123107005,0.448004486547016,0.165757575757576
0000-01-02 12:00:00,36,0.735698151828939,0.377989177618564,0.782973708394751,0.474630311410735,0.503684366148831,0.995166291576285,0.430643321525344,0.103333333333333
0000-01-02 13:00:00,37,0.746624169068594,0.373419601167824,0.80444437003199,0.441060260890393,0.450983569572137,0.997586809729895,0.450935020722143,0.0984848484848485
0000-01-02 14:00:00,38,0.75755018630825,0.368850024717082,0.825915031669229,0.407490210370051,0.398282772995443,0.999176134973475,0.471308680400872,0.0909090909090909
0000-01-02 15:00:00,39,0.768476203547906,0.364280448266341,0.847385693306468,0.373920159849709,0.345581976418749,0.999931612422227,0.491730267427296,0.168787878787879
0000-01-02 16:00:00,40,0.780342093238286,0.35984631762921,0.862383870477779,0.376079404469673,0.33559472039509,0.999229121108984,0.527754098648192,0.221818181818182
0000-01-02 17:00:00,41,0.792207982928661,0.355412186992078,0.87738204764909,0.378238649089637,0.325607464371432,0.995934212737581,0.563633807283875,0.192727272727273
0000-01-02 18:00:00,42,0.804073872619042,0.350978056354947,0.892380224820401,0.380397893709601,0.315620208347773,0.990063997237916,0.599183075770881,0.27030303030303
0000-01-02 19:00:00,43,0.810625868068796,0.348504213289916,0.893153944958107,0.381489545041635,0.320736739412192,0.976567889222526,0.651271441515267,0.261515151515152
0000-01-02 20:00:00,44,0.817177863518547,0.346030370224883,0.893927665095813,0.382581196373669,0.32585327047661,0.957552471067509,0.701607876661345,0.262727272727273
0000-01-02 21:00:00,45,0.823729858968298,0.343556527159851,0.894701385233518,0.383672847705703,0.330969801541028,0.933237967371658,0.749609416314826,0.226060606060606
0000-01-02 22:00:00,46,0.826147319358381,0.345677167393947,0.904737783121374,0.40832799890125,0.361370107517628,0.931211039468405,0.75309491564366,0.280606060606061
0000-01-02 23:00:00,47,0.828564779748461,0.347797807628043,0.91477418100923,0.432983150096796,0.391770413494227,0.929156070526492,0.756563956574247,0.350606060606061
0000-01-03 00:00:00,24,0.847642383051117,0.356623371447928,0.922442500129672,0.460376760286582,0.421791298502106,0.91500513769372,0.778874041563552,0.500909090909091
0000-01-03 01:00:00,25,0.844013933157222,0.361424462984629,0.921587346243262,0.48034353112903,0.443554807567981,0.923628483838841,0.765591611003019,0.476969696969697
0000-01-03 02:00:00,26,0.840385483263324,0.366225554521329,0.920732192356851,0.500310301971478,0.465318316633856,0.931826871182066,0.752042754845416,0.478181818181818
0000-01-03 03:00:00,27,0.836757033369426,0.371026646058029,0.91987703847044,0.520277072813926,0.48708182569973,0.939592075592294,0.73824106449167,0.474545454545455
0000-01-03 04:00:00,28,0.840557190730284,0.37659439410889,0.926843474338423,0.524651121749416,0.490742835507611,0.952336357271861,0.713053559005179,0.40969696969697
0000-01-03 05:00:00,29,0.844357348091136,0.382162142159751,0.933809910206406,0.529025170684907,0.494403845315491,0.963638903295163,0.68718698615052,0.514848484848485
0000-01-03 06:00:00,30,0.848157505451995,0.387729890210612,0.940776346074389,0.533399219620398,0.498064855123372,0.973463688964212,0.660723790668294,0.39
0000-01-03 07:00:00,31,0.855030322747907,0.398794698304532,0.945020142341378,0.538901267342364,0.504392844855345,0.97907110831417,0.643146343175996,0.446666666666667
0000-01-03 08:00:00,32,0.861903140043819,0.409859506398451,0.949263938608367,0.544403315064331,0.510720834587319,0.984026205580901,0.625373982017731,0.370606060606061
0000-01-03 09:00:00,33,0.868775957339732,0.42092431449237,0.953507734875356,0.549905362786298,0.517048824319292,0.988322233710026,0.607430906736055,0.328787878787879
0000-01-03 10:00:00,34,0.873909106878297,0.434990279212887,0.956900998069869,0.547827371597196,0.517917051730659,0.994886004561519,0.571329146342473,0.306363636363636
0000-01-03 11:00:00,35,0.879042256416863,0.449056243933403,0.960294261264381,0.545749380408094,0.518785279142026,0.998784477101488,0.53484322995173,0.264848484848485
0000-01-03 12:00:00,36,0.884175405955425,0.46312220865392,0.963687524458894,0.543671389218992,0.519653506553393,0.999996655402663,0.498169659049752,0.325151515151515
0000-01-03 13:00:00,37,0.886647089756127,0.462213227291834,0.967421525658738,0.54850434096372,0.5179008845267,0.999572416927985,0.479326204592234,0.243939393939394
0000-01-03 14:00:00,38,0.889118773556822,0.461304245929746,0.971155526858581,0.553337292708448,0.516148262500007,0.998438274471346,0.460512128069777,0.163636363636364
0000-01-03 15:00:00,39,0.891590457357524,0.46039526456766,0.974889528058425,0.558170244453176,0.514395640473315,0.996595839675194,0.441754164716753,0.193030303030303
0000-01-03 16:00:00,40,0.901752828230968,0.455856050751144,0.975226862979111,0.548700761205307,0.505438655032772,0.995154729715551,0.430560826606679,0.247272727272727
0000-01-03 17:00:00,41,0.911915199104412,0.451316836934626,0.975564197899798,0.539231277957437,0.496481669592229,0.993461353018827,0.419402865701555,0.187272727272727
0000-01-03 18:00:00,42,0.922077569977853,0.44677762311811,0.975901532820484,0.529761794709568,0.487524684151686,0.991516572310384,0.408285966652575,0.187575757575758
0000-01-03 19:00:00,43,0.930256267746167,0.445597275712645,0.977549255822789,0.512894610150774,0.471749146414945,0.994273127191833,0.424540866665663,0.30030303030303
0000-01-03 20:00:00,44,0.938434965514474,0.44441692830718,0.979196978825094,0.496027425591979,0.455973608678204,0.996492268001144,0.440877811989788,0.317272727272727
0000-01-03 21:00:00,45,0.946613663282787,0.443236580901713,0.9808447018274,0.479160241033185,0.440198070941462,0.99817158190777,0.457279039767989,0.368484848484848
0000-01-03 22:00:00,46,0.945759644565543,0.442987986834004,0.980977457749142,0.490546747091287,0.452104243823138,0.99885881723911,0.466237802412656,0.398484848484849
0000-01-03 23:00:00,47,0.9449056258483,0.442739392766293,0.981110213670884,0.50193325314939,0.464010416704813,0.999384957630285,0.475207467777362,0.304848484848485
0000-01-04 00:00:00,24,0.972234224800094,0.458721524356051,0.980727672741073,0.505187606879308,0.463187954250351,0.979399930998093,0.357958775024763,0.363333333333333
0000-01-04 01:00:00,25,0.965817787876889,0.457171132345979,0.980869869078526,0.53087289989623,0.490538591085868,0.980408745566468,0.361409088583915,0.333939393939394
0000-01-04 02:00:00,26,0.959401350953685,0.455620740335905,0.981012065415978,0.556558192913152,0.517889227921384,0.981392728053308,0.364866565834848,0.272424242424242
0000-01-04 03:00:00,27,0.952984914030477,0.454070348325833,0.98115426175343,0.582243485930074,0.545239864756901,0.982351827597072,0.368331028062366,0.240606060606061
0000-01-04 04:00:00,28,0.951923038905863,0.451764685789433,0.977253176744071,0.574785921582368,0.538625819089863,0.9764327398327,0.348303436011683,0.344242424242424
0000-01-04 05:00:00,29,0.950861163781249,0.449459023253034,0.973352091734711,0.567328357234661,0.532011773422824,0.969682486405803,0.328540487721667,0.278484848484849
0000-01-04 06:00:00,30,0.949799288656632,0.447153360716634,0.969451006725351,0.559870792886955,0.525397727755786,0.962112843538769,0.309076660842177,0.250909090909091
0000-01-04 07:00:00,31,0.954485095057594,0.447242550954668,0.968064582365159,0.559666108339621,0.528836297676278,0.970653379167345,0.331223819309873,0.307272727272727
0000-01-04 08:00:00,32,0.959170901458552,0.447331741192702,0.966678158004966,0.559461423792287,0.53227486759677,0.978133179886096,0.353751356973197,0.313939393939394
0000-01-04 09:00:00,33,0.963856707859514,0.447420931430735,0.965291733644774,0.559256739244954,0.535713437517261,0.984535388099363,0.376608502409839,0.352121212121212
0000-01-04 10:00:00,34,0.959202531781415,0.454195594192008,0.962886562363595,0.567240301818493,0.551014661196381,0.985566022636849,0.380728705160632,0.387878787878788
0000-01-04 11:00:00,35,0.954548355703316,0.46097025695328,0.960481391082415,0.575223864392032,0.566315884875501,0.986561622070764,0.384857513705914,0.466969696969697
0000-01-04 12:00:00,36,0.949894179625215,0.467744919714553,0.958076219801235,0.583207426965571,0.581617108554621,0.987522114565515,0.388994630139314,0.532424242424242
0000-01-04 13:00:00,37,0.94569186530227,0.461706550833218,0.958310457832777,0.610490247396923,0.601478531549417,0.978424836489164,0.354708296323292,0.703939393939394
0000-01-04 14:00:00,38,0.941489550979326,0.455668181951881,0.95854469586432,0.637773067828275,0.621339954544213,0.966919525112501,0.321153252293875,0.672424242424242
0000-01-04 15:00:00,39,0.937287236656381,0.449629813070545,0.958778933895862,0.665055888259626,0.641201377539009,0.953064089569985,0.288498389052171,0.685151515151515
0000-01-04 16:00:00,40,0.935787055629268,0.443957693464538,0.958728941616734,0.658170468480532,0.630672534898179,0.950029445228962,0.282115859174824,0.62030303030303
0000-01-04 17:00:00,41,0.934286874602148,0.438285573858532,0.958678949337604,0.651285048701437,0.62014369225735,0.946904892641528,0.275776858843171,0.547272727272727
0000-01-04 18:00:00,42,0.932786693575034,0.432613454252524,0.958628957058475,0.644399628922343,0.60961484961652,0.943691056040156,0.269482654481678,0.58969696969697
0000-01-04 19:00:00,43,0.933202406389778,0.426766749499728,0.958430350318826,0.634789102129169,0.604699657043393,0.944701750937924,0.271438514613495,0.455757575757576
0000-01-04 20:00:00,44,0.933618119204522,0.420920044746932,0.958231743579175,0.625178575335996,0.599784464470265,0.945703824147826,0.273398805997053,0.541515151515152
0000-01-04 21:00:00,45,0.934033832019263,0.415073339994136,0.958033136839524,0.615568048542823,0.594869271897138,0.946697256242098,0.275363490627062,0.492424242424242
0000-01-04 22:00:00,46,0.932172161588024,0.409053947759191,0.958706332217376,0.610606593313347,0.593131876695918,0.947706115045484,0.27738096504509,0.45
0000-01-04 23:00:00,47,0.930310491156785,0.403034555524244,0.959379527595226,0.605645138083871,0.591394481494699,0.94870586213496,0.279402970204385,0.529090909090909
0000-01-05 00:00:00,24,0.913266265752324,0.405474952250014,0.95541125944711,0.676446144606385,0.656692796075005,0.932326150751602,0.248814613988647,0.412727272727273
0000-01-05 01:00:00,25,0.909231140278789,0.400404392334574,0.955552562733024,0.68167214824271,0.660662235536375,0.925473694074887,0.237374536964083,0.45030303030303
0000-01-05 02:00:00,26,0.905196014805251,0.395333832419134,0.955693866018938,0.686898151879034,0.664631674997746,0.918318586836389,0.226121272260006,0.515454545454546
0000-01-05 03:00:00,27,0.901160889331713,0.390263272503693,0.955835169304852,0.692124155515358,0.668601114459117,0.910865918649963,0.215062824616255,0.496060606060606
0000-01-05 04:00:00,28,0.903112932113984,0.387153000160353,0.95312417153612,0.667741458849364,0.643878588511245,0.896909363522945,0.195922784192393,0.472121212121212
0000-01-05 05:00:00,29,0.905064974896255,0.384042727817013,0.950413173767388,0.64335876218337,0.619156062563373,0.882061942778404,0.177465246889084,0.613030303030303
0000-01-05 06:00:00,30,0.907017017678526,0.380932455473671,0.947702175998656,0.618976065517375,0.594433536615502,0.866356981540756,0.159731640758892,0.653030303030303
0000-01-05 07:00:00,31,0.912647215147764,0.381898366774929,0.939867687536679,0.596690316038912,0.581460916259494,0.869969135601986,0.163662620109712,0.517272727272727
0000-01-05 08:00:00,32,0.918277412616998,0.382864278076185,0.932033199074702,0.574404566560449,0.568488295903486,0.873539112802091,0.167631942258304,0.289090909090909
0000-01-05 09:00:00,33,0.923907610086232,0.383830189377443,0.924198710612725,0.552118817081986,0.555515675547478,0.877066506160098,0.171639154697971,0.283333333333333
0000-01-05 10:00:00,34,0.92293610731265,0.3905213548946,0.91089210802492,0.536690391422269,0.550090023868951,0.890008706111851,0.187121102134821,0.273333333333333
0000-01-05 11:00:00,35,0.921964604539062,0.397212520411756,0.897585505437114,0.521261965762552,0.544664372190424,0.902315673532835,0.203112655660338,0.202424242424242
0000-01-05 12:00:00,36,0.92099310176548,0.403903685928912,0.88427890284931,0.505833540102835,0.539238720511897,0.913967363269452,0.21958776879729,0.202727272727273
0000-01-05 13:00:00,37,0.919348324976716,0.403780337727377,0.887160666352153,0.489619495569868,0.515766559083898,0.9148441271467,0.220886497101824,0.168484848484848
0000-01-05 14:00:00,38,0.917703548187952,0.40365698952584,0.890042429854994,0.473405451036901,0.492294397655899,0.91571681657389,0.222187966758405,0.188181818181818
0000-01-05 15:00:00,39,0.916058771399184,0.403533641324304,0.892924193357837,0.457191406503934,0.4688222362279,0.91658542297978,0.223492164984466,0.207575757575758
0000-01-05 16:00:00,40,0.917129683758902,0.40292828630446,0.916742668961734,0.43795558322322,0.432012789544883,0.919276663767919,0.227590240818383,0.312121212121212
0000-01-05 17:00:00,41,0.91820059611862,0.402322931284615,0.940561144565631,0.418719759942506,0.395203342861865,0.921927591937017,0.231714508304683,0.403939393939394
0000-01-05 18:00:00,42,0.919271508478339,0.40171757626477,0.964379620169527,0.399483936661792,0.358393896178848,0.924537952605642,0.235864570903309,0.281212121212121
0000-01-05 19:00:00,43,0.919158543039551,0.402326726613893,0.965164784560455,0.390240257391686,0.352730406855343,0.935307057709177,0.254016739308821,0.218484848484848
0000-01-05 20:00:00,44,0.919045577600763,0.402935876963015,0.965949948951382,0.380996578121579,0.347066917531837,0.945300489395559,0.272607225071577,0.262424242424242
0000-01-05 21:00:00,45,0.918932612161972,0.403545027312138,0.96673511334231,0.371752898851472,0.341403428208332,0.954500440377472,0.291602901821006,0.223333333333333
0000-01-05 22:00:00,46,0.912100462424024,0.39707019556383,0.964480230161849,0.376556562417497,0.348990483175792,0.965879444901358,0.318461175485327,0.246363636363636
0000-01-05 23:00:00,47,0.905268312686075,0.39059536381552,0.962225346981388,0.381360225983522,0.356577538143252,0.975672877792399,0.345937297307949,0.374242424242424
0000-01-06 00:00:00,24,0.911354890528017,0.398646206046529,0.958483856184781,0.455546214464273,0.435275903967767,0.957711553111726,0.298753545868617,0.322727272727273
0000-01-06 01:00:00,25,0.900785844074937,0.395020717753697,0.96130951368922,0.456173611932586,0.434445979701705,0.963170704829133,0.31165749312657,0.268484848484848
0000-01-06 02:00:00,26,0.890216797621853,0.391395229460864,0.964135171193659,0.456801009400898,0.433616055435644,0.968266148586461,0.32470933759716,0.275151515151515
0000-01-06 03:00:00,27,0.879647751168769,0.387769741168032,0.966960828698098,0.45742840686921,0.432786131169582,0.972993883152397,0.337898830232167,0.261515151515152
0000-01-06 04:00:00,28,0.876475681647578,0.39407188543419,0.968427261675841,0.480234251247762,0.450625373396796,0.965053958656854,0.316356820329407,0.435151515151515
0000-01-06 05:00:00,29,0.873303612126388,0.400374029700349,0.969893694653583,0.503040095626314,0.468464615624011,0.956133513207966,0.295202004103468,0.518181818181818
0000-01-06 06:00:00,30,0.870131542605198,0.406676173966508,0.971360127631326,0.525845940004866,0.486303857851225,0.946251354692371,0.274478984415018,0.495454545454545
0000-01-06 07:00:00,31,0.867890308299628,0.40709626947597,0.959829308251994,0.525168479527964,0.493709593728473,0.942992895325537,0.268143806593452,0.496666666666667
0000-01-06 08:00:00,32,0.865649073994056,0.407516364985432,0.948298488872661,0.524491019051062,0.501115329605721,0.939644504787834,0.261855697461143,0.261515151515152
0000-01-06 09:00:00,33,0.863407839688487,0.407936460494892,0.93676766949333,0.523813558574161,0.508521065482969,0.936206862829728,0.255615933555296,0.261818181818182
0000-01-06 10:00:00,34,0.858328913560543,0.40980328808352,0.936446003733935,0.511833812984676,0.505430109088484,0.945834073821266,0.273655177625428,0.323333333333333
0000-01-06 11:00:00,35,0.853249987432596,0.411670115672148,0.93612433797454,0.499854067395191,0.502339152694,0.954715676285134,0.292072958481679,0.243939393939394
0000-01-06 12:00:00,36,0.848171061304649,0.413536943260776,0.935802672215146,0.487874321805707,0.499248196299516,0.962836816719303,0.310838474413834,0.294848484848485
0000-01-06 13:00:00,37,0.843281917113871,0.41600888866117,0.94683330613843,0.486674683642715,0.485918719027458,0.95954075972981,0.302966268157723,0.267878787878788
0000-01-06 14:00:00,38,0.838392772923089,0.418480834061563,0.957863940061712,0.485475045479722,0.472589241755401,0.956110818979279,0.295151466193995,0.355757575757576
0000-01-06 15:00:00,39,0.833503628732308,0.420952779461955,0.968894573984996,0.48427540731673,0.459259764483343,0.952547993755096,0.287396345306312,0.369393939393939
0000-01-06 16:00:00,40,0.836160575852621,0.42203871805163,0.969744352435477,0.477302885028351,0.445474106370505,0.934194161853742,0.252057610027409,0.467272727272727
0000-01-06 17:00:00,41,0.838817522972934,0.423124656641304,0.970594130885957,0.470330362739972,0.431688448257666,0.913086341506911,0.218291512990775,0.483939393939394
0000-01-06 18:00:00,42,0.841474470093247,0.424210595230979,0.971443909336437,0.463357840451593,0.417902790144828,0.889358414483384,0.186312224334386,0.409090909090909
0000-01-06 19:00:00,43,0.840263480589432,0.423737602319706,0.970427450919839,0.437117450115821,0.391870249497327,0.889230724900119,0.186153798307676,0.272121212121212
0000-01-06 20:00:00,44,0.839052491085617,0.423264609408431,0.96941099250324,0.410877059780048,0.365837708849827,0.889102970854894,0.185995424258201,0.438181818181818
0000-01-06 21:00:00,45,0.837841501581799,0.422791616497158,0.968394534086641,0.384636669444275,0.339805168202327,0.888975152368867,0.185837102212189,0.255454545454545
0000-01-06 22:00:00,46,0.83854188730229,0.419938003296243,0.97177249126423,0.371271084289586,0.326362807993258,0.912262020352578,0.21708654379051,0.332121212121212
0000-01-06 23:00:00,47,0.839242273022779,0.417084390095329,0.975150448441816,0.357905499134897,0.312920447784189,0.933044304413503,0.250054747500268,0.514545454545455
0000-01-07 00:00:00,24,0.856792583593013,0.409676381760786,0.956613274929777,0.435397996231603,0.406698076295775,0.910948580576518,0.215182056126853,0.382727272727273
0000-01-07 01:00:00,25,0.853561772043653,0.405218767523747,0.958660054776028,0.419215476675281,0.390996360519952,0.920116684743583,0.228887534507782,0.138484848484848
0000-01-07 02:00:00,26,0.85033096049429,0.400761153286708,0.960706834622278,0.403032957118959,0.375294644744128,0.928827879607505,0.242887868549605,0.305454545454545
0000-01-07 03:00:00,27,0.847100148944931,0.396303539049669,0.962753614468529,0.386850437562637,0.359592928968304,0.937072691073719,0.25716783181201,0.494848484848485
0000-01-07 04:00:00,28,0.845093882752041,0.394565278240334,0.963590763274024,0.371906548298399,0.342425588071906,0.927063670290206,0.239968040740681,0.25969696969697
0000-01-07 05:00:00,29,0.843087616559152,0.392827017430998,0.964427912079518,0.35696265903416,0.325258247175508,0.916378157872848,0.223180154081476,0.315757575757576
0000-01-07 06:00:00,30,0.841081350366262,0.391088756621664,0.965265060885014,0.342018769769922,0.30809090627911,0.905033080240049,0.206830764737253,0.261818181818182
0000-01-07 07:00:00,31,0.843806076749849,0.394333763154374,0.952705311428053,0.313651147393566,0.294331461069595,0.900139737333829,0.200186413161024,0.231515151515152
0000-01-07 08:00:00,32,0.846530803133435,0.397578769687085,0.940145561971091,0.28528352501721,0.280572015860081,0.895137408822056,0.193623721453555,0.111212121212121
0000-01-07 09:00:00,33,0.849255529517022,0.400823776219795,0.92758581251413,0.256915902640854,0.266812570650566,0.890027457182983,0.187144477087362,0.0421212121212121
0000-01-07 10:00:00,34,0.849296197074986,0.405019512736651,0.899100454329939,0.212171625157187,0.2294400595157,0.937307843750153,0.257591565730453,0.0193939393939394
0000-01-07 11:00:00,35,0.84933686463295,0.409215249253506,0.870615096145749,0.167427347673519,0.192067548380835,0.971996864828863,0.335018297303084,0.00939393939393939
0000-01-07 12:00:00,36,0.849377532190914,0.413410985770362,0.842129737961557,0.122683070189852,0.154695037245969,0.993095722736193,0.417195331290991,0.0151515151515152
0000-01-07 13:00:00,37,0.841641658942657,0.409043985019836,0.842268312940749,0.128268612807582,0.156296395684947,0.996482017224675,0.559208204272234,0.000909090909090909
0000-01-07 14:00:00,38,0.833905785694397,0.404676984269309,0.84240688791994,0.133854155425313,0.157897754123926,0.959794020277802,0.696441998796354,0.00303030303030303
0000-01-07 15:00:00,39,0.826169912446137,0.400309983518783,0.842545462899132,0.139439698043044,0.159499112562905,0.885993058163916,0.817819684923102,0.00363636363636364
0000-01-07 16:00:00,40,0.825225521377864,0.391235351215027,0.877594214958178,0.136159058324267,0.13375946315383,0.885643709786004,0.818243495068503,0.00151515151515152
0000-01-07 17:00:00,41,0.824281130309588,0.382160718911272,0.912642967017224,0.132878418605491,0.108019813744756,0.885293896075983,0.818666921209493,0.00363636363636364
0000-01-07 18:00:00,42,0.823336739241313,0.373086086607516,0.947691719076269,0.129597778886715,0.0822801643356822,0.884943617455951,0.819089962835149,0.0412121212121212
0000-01-07 19:00:00,43,0.823336739241313,0.360524495529577,0.954686800598739,0.143789859075018,0.100448328486058,0.898903436445926,0.801456534881839,0.0954545454545455
0000-01-07 20:00:00,44,0.823336739241313,0.347962904451637,0.961681882121208,0.15798193926332,0.118616492636433,0.912056171111059,0.783213182888818,0.176060606060606
0000-01-07 21:00:00,45,0.823336739241313,0.335401313373697,0.968676963643677,0.172174019451623,0.136784656786809,0.924375210089231,0.764396817845211,0.106363636363636
0000-01-07 22:00:00,46,0.816337400653958,0.333358002973641,0.963314922137299,0.172735126113226,0.1259296912714,0.922862557272939,0.766809395898556,0.113939393939394
0000-01-07 23:00:00,47,0.809338062066603,0.331314692573583,0.95795288063092,0.173296232774829,0.115074725755992,0.921336189075583,0.76921332009549,0.127575757575758
0000-01-08 00:00:00,24,0.798177076714265,0.299207392921901,0.980021795866962,0.193078597369843,0.180396553687615,0.862995768421911,0.84385180490544,0.150909090909091
0000-01-08 01:00:00,25,0.791778714261265,0.298737720923745,0.976261603437756,0.225791604011758,0.178298152810605,0.948153207573884,0.721717615877988,0.0863636363636364
0000-01-08 02:00:00,26,0.785380351808266,0.29826804892559,0.972501411008548,0.258504610653673,0.176199751933595,0.993571019022387,0.5799227978026,0.0412121212121212
0000-01-08 03:00:00,27,0.778981989355267,0.297798376927434,0.968741218579342,0.291217617295588,0.174101351056585,0.995221815352094,0.431040890611361,0.0684848484848485
0000-01-08 04:00:00,28,0.77861146271604,0.309268810837943,0.973248688518758,0.313713026203046,0.221336539073075,0.982786175211037,0.369932660401324,0.0748484848484848
0000-01-08 05:00:00,29,0.778240936076814,0.320739244748451,0.977756158458174,0.336208435110503,0.268571727089565,0.962840581072642,0.310847685222547,0.226363636363636
0000-01-08 06:00:00,30,0.777870409437585,0.332209678658958,0.98226362839759,0.358703844017961,0.315806915106055,0.935695295485253,0.254705058025613,0.166060606060606
0000-01-08 07:00:00,31,0.777969819023721,0.332155358008668,0.965953765581216,0.3400852321563,0.318096746602678,0.947103451585088,0.276173049663974,0.180606060606061
